name,price,age,line,station_name,minutes,layout,area,address,url
東峰マンシヨン渡辺通　203,2550,39,地下鉄七隈線,渡辺通,5,2LDK,55.38,福岡県福岡市中央区春吉２-16-15,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76486201/
コープ野村白金,2580,42,地下鉄七隈線,薬院,6,3LDK,64.54,福岡県福岡市中央区白金１-12-22,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76819227/
東峰マンション渡辺通,2599,39,地下鉄七隈線,渡辺通,5,2LDK,55.38,福岡県福岡市中央区春吉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76926555/
渡辺通カステリア,2600,45,西鉄天神大牟田線,薬院,5,3LDK,69.76,福岡県福岡市中央区渡辺通２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76712956/
渡辺通カステリア,2600,45,地下鉄七隈線,渡辺通,4,1LDK,69.76,福岡県福岡市中央区渡辺通２-3-8,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77061972/
弥生パインマンション,2680,43,地下鉄空港線,藤崎,12,3LDK,94.77,福岡県福岡市早良区弥生２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76746585/
スバルマンション薬院,2680,46,地下鉄七隈線,薬院大通,8,2LDK,63.76,福岡県福岡市中央区薬院２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77132436/
祖原サンハイツ　401,2699,47,地下鉄空港線,西新,10,2LDK,80.14,福岡県福岡市早良区昭代１-6-5,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76965548/
グランフォーレ西新　　　　　　　　　　　　　　　　　…,2750,19,地下鉄空港線,西新,5,1LDK,40.05,福岡県福岡市早良区城西１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77075767/
グランフォーレ西新,2750,19,地下鉄空港線,西新,4,1LDK,40.05,福岡県福岡市早良区城西１-8-14,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77089244/
ダイアパレス平尾II,2780,42,地下鉄七隈線,薬院,12,1LDK,55.62,福岡県福岡市中央区大宮２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74073920/
グリーンマンション西新,2798,38,地下鉄空港線,西新,9,3LDK,66.67,福岡県福岡市早良区祖原,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74328964/
第33プリンスマンション城南　中古マンション,2798,39,地下鉄七隈線,別府,3,2LDK,65.65,福岡県福岡市城南区別府１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76617789/
第33プリンスマンション城南,2798,39,地下鉄七隈線,別府,3,2LDK,65.65,福岡県福岡市城南区別府１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74855321/
コープ東薬院,2870,45,地下鉄七隈線,薬院,5,3LDK,74.8,福岡県福岡市中央区高砂１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75617276/
ニューライフ天神,2880,42,地下鉄空港線,天神,8,2LDK,60.78,福岡県福岡市中央区天神４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77175354/
イトーピア白金,2880,44,地下鉄七隈線,薬院,7,2LDK,75.0,福岡県福岡市中央区白金１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76847713/
ネオハイツ輝国,2880,35,地下鉄七隈線,六本松,15,3LDK,90.36,福岡県福岡市中央区輝国２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74090671/
エバ―ライフ東平尾公園２,2890,30,地下鉄空港線,福岡空港,14,3LDK,66.63,福岡県福岡市博多区青木１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77160003/
エバーライフ東平尾公園2,2890,30,地下鉄空港線,福岡空港,15,3LDK,66.63,福岡県福岡市博多区青木１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77085993/
エバーライフ東公園2　210　マンション,2890,30,地下鉄空港線,福岡空港,14,3LDK,66.63,福岡県福岡市博多区青木１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76992187/
エバーライフ東平尾公園２　　　　　　　　　　　　　　…,2890,30,地下鉄空港線,福岡空港,13,3LDK,66.63,福岡県福岡市博多区青木１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77001065/
ジョイナス天神タワー,2950,28,地下鉄空港線,中洲川端,11,2LDK,56.14,福岡県福岡市博多区対馬小路,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77177571/
グランピアマンション田島,2980,32,地下鉄七隈線,別府,11,3LDK,64.8,福岡県福岡市城南区田島１-6-1,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_77177602/
ライオンズマンシヨン大名,2980,43,地下鉄空港線,赤坂,9,2LDK,56.23,福岡県福岡市中央区大名１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76699252/
グランフォーレ西新パサージュ,3030,4,地下鉄空港線,藤崎,6,1LDK,33.23,福岡県福岡市早良区高取１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_75116626/
弥生パインマンション,3090,43,地下鉄空港線,藤崎,13,4LDK,94.77,福岡県福岡市早良区弥生２-3-30,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77173193/
弥生パインマンション,3090,43,地下鉄空港線,藤崎,12,4LDK,94.77,福岡県福岡市早良区弥生２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77190377/
弥生パインマンション,3090,43,地下鉄空港線,藤崎,9,4LDK,94.77,福岡県福岡市早良区弥生２-3-30,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77160251/
ロイヤルマンション別府,3190,39,地下鉄七隈線,別府,1,3LDK,63.0,福岡県福岡市城南区別府３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76390835/
シティマンション大名,3190,38,地下鉄空港線,赤坂,7,3LDK,64.98,福岡県福岡市中央区大名１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75388851/
シティマンション大名,3190,38,地下鉄空港線,赤坂,7,3LDK,64.98,福岡県福岡市中央区大名１-9-14,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75171726/
プレサンスロジェ呉服町,3190,6,地下鉄空港線,中洲川端,11,1LDK,36.22,福岡県福岡市博多区下呉服町2-2,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77132208/
ロイヤルマンション別府,3190,39,地下鉄七隈線,別府,1,3LDK,63.0,福岡県福岡市城南区別府３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76618045/
オーセントスクエア室見アーバンコンフォート,3200,21,地下鉄空港線,藤崎,15,2LDK,60.03,福岡県福岡市早良区室見４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74991725/
【価格改定】アクロス天神セントラルグロー,3230,2,地下鉄七隈線,渡辺通,6,1LDK,32.91,福岡県福岡市中央区春吉２-18-1,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75714766/
ホワイティ薬院,3280,50,西鉄天神大牟田線,薬院,3,2LDK,65.03,福岡県福岡市中央区薬院１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76797229/
百道シーサイドオークマンション,3299,45,地下鉄空港線,藤崎,10,3LDK,89.15,福岡県福岡市早良区百道１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_75656416/
オープンレジデンシア薬院南,3300,3,西鉄天神大牟田線,薬院,8,1LDK,34.54,福岡県福岡市中央区平尾３-5-6,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76499924/
ジャルダン大濠,3380,44,地下鉄七隈線,六本松,5,2LDK,73.26,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77098070/
日商岩井今泉マンション,3390,51,地下鉄七隈線,薬院,8,2LDK,78.75,福岡県福岡市中央区今泉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75850484/
東峰マンション渡辺通,3398,39,地下鉄七隈線,渡辺通,5,3LDK,70.98,福岡県福岡市中央区春吉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75382593/
東峰マンション渡辺通,3398,39,地下鉄七隈線,渡辺通,7,3LDK,74.94,福岡県福岡市中央区春吉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73959625/
東峰マンション渡辺通,3398,39,地下鉄七隈線,渡辺通,6,3LDK,74.94,福岡県福岡市中央区春吉２-16-15,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76935020/
ハイライフ大濠,3480,43,地下鉄七隈線,六本松,11,2LDK,67.41,福岡県福岡市中央区草香江２-12-4,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76769921/
ハイライフ大濠,3480,43,地下鉄七隈線,六本松,10,2LDK,67.41,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76806135/
朝日プラザ大濠,3490,42,地下鉄七隈線,六本松,6,3LDK,69.12,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76739272/
朝日プラザ大濠,3490,42,地下鉄七隈線,六本松,6,3LDK,69.12,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76801256/
朝日プラザ大濠,3490,42,地下鉄七隈線,六本松,5,3LDK,69.12,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77042344/
朝日プラザ大濠,3490,42,地下鉄七隈線,六本松,5,3LDK,69.12,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76878699/
朝日プラザ大濠,3490,42,地下鉄七隈線,六本松,5,3LDK,69.12,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76677216/
朝日プラザ大濠,3490,42,地下鉄七隈線,六本松,6,3LDK,69.12,福岡県福岡市中央区草香江２-1-20,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76643903/
朝日プラザ大濠　中古マンション,3490,42,地下鉄七隈線,六本松,6,3LDK,69.12,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76895499/
朝日プラザ大濠,3490,42,地下鉄七隈線,六本松,4,3LDK,69.12,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76840215/
朝日プラザ大濠,3490,42,地下鉄七隈線,六本松,5,3LDK,69.12,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76695957/
朝日プラザ大濠,3490,42,地下鉄七隈線,六本松,5,3LDK,69.12,福岡県福岡市中央区草香江２-1-20,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76713160/
アートウィル赤坂,3498,31,地下鉄七隈線,桜坂,10,3LDK,65.61,福岡県福岡市中央区赤坂３-2-35,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75016898/
オープンレジデンシア大濠公園,3498,2,地下鉄空港線,大濠公園,6,1LDK,34.78,福岡県福岡市中央区大手門２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77017449/
クリオラベルヴィ呉服町,3580,7,地下鉄空港線,中洲川端,12,2LDK,47.0,福岡県福岡市博多区下呉服町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76091042/
アンピール空港駅前,3580,21,地下鉄空港線,福岡空港,13,4LDK,86.18,福岡県糟屋郡志免町別府西３,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_76487527/
アンピール空港駅前,3580,21,地下鉄空港線,福岡空港,14,4LDK,86.18,福岡県糟屋郡志免町別府西３-4-1,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_77125451/
コスモ西公園,3580,28,地下鉄空港線,大濠公園,7,2LDK,51.72,福岡県福岡市中央区西公園,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76997165/
南薬院パークマンション,3590,40,地下鉄七隈線,薬院大通,4,3LDK,65.1,福岡県福岡市中央区薬院２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76896739/
南薬院パークマンション,3590,40,地下鉄七隈線,薬院大通,4,3LDK,65.1,福岡県福岡市中央区薬院２-12-3,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76890777/
南薬院パークマンション,3590,40,地下鉄七隈線,薬院大通,4,3LDK,65.1,福岡県福岡市中央区薬院２-12-3,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76882188/
東峰マンション渡辺通,3598,39,地下鉄七隈線,渡辺通,5,3LDK,70.98,福岡県福岡市中央区春吉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73218483/
パーク・サンリヤン博多の森Ⅴ番館　マンション,3599,8,地下鉄空港線,福岡空港,12,4LDK,82.44,福岡県糟屋郡志免町別府西２,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_76749765/
パーク・サンリヤン博多の森Ⅴ番館,3599,8,地下鉄空港線,福岡空港,14,4LDK,82.44,福岡県糟屋郡志免町別府西２,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_76873019/
パーク・サンリヤン博多の森V番館,3599,8,地下鉄空港線,福岡空港,11,4LDK,82.44,福岡県糟屋郡志免町別府西２-23-5,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_77132589/
パーク・サンリヤン博多の森Ⅴ番館,3599,8,地下鉄空港線,福岡空港,11,4LDK,82.44,福岡県糟屋郡志免町別府西２-23-5,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_76787361/
パーク・サンリヤン博多の森５番館,3599,8,地下鉄空港線,福岡空港,12,4LDK,82.44,福岡県糟屋郡志免町別府西２,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_76516905/
パーク・サンリヤン博多の森V番館,3599,8,地下鉄空港線,福岡空港,12,4LDK,82.44,福岡県糟屋郡志免町別府西２,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_76899934/
パーク・サンリヤン博多の森Ⅴ番館,3599,8,地下鉄空港線,福岡空港,11,4LDK,82.44,福岡県糟屋郡志免町別府西２,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_76779513/
パーク・サンリヤン博多の森V番館,3599,8,地下鉄空港線,福岡空港,13,4LDK,82.44,福岡県糟屋郡志免町別府西２,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_76924080/
パーク・サンリヤン博多の森Ⅴ番館,3599,8,地下鉄空港線,福岡空港,15,4LDK,82.44,福岡県糟屋郡志免町別府西２,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_76826297/
ふよう駅東ハイツ 　【リフォーム済み、角部屋、リバー…,3699,43,ＪＲ鹿児島本線,博多,5,3LDK,69.39,福岡県福岡市博多区博多駅東１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76305196/
ふよう駅東ハイツ,3699,43,地下鉄七隈線,博多,7,3LDK,69.39,福岡県福岡市博多区博多駅東１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76403475/
ハイラーク舞鶴,3699,45,地下鉄空港線,赤坂,6,2LDK,65.88,福岡県福岡市中央区舞鶴１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77084553/
アクセス別府リバーサイド　中古マンション,3780,22,地下鉄七隈線,別府,12,2LDK,80.43,福岡県福岡市城南区田島１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_77167167/
アンピール百年橋,3799,30,地下鉄七隈線,渡辺通,14,3LDK,70.11,福岡県福岡市中央区清川３-9-23,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77084541/
藤和薬院コープ,3880,46,地下鉄七隈線,薬院大通,1,3LDK,70.06,福岡県福岡市中央区薬院２-3-3,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76594986/
パーク・サンリヤン博多の森Ⅰ・Ⅱ番館,3980,22,地下鉄空港線,福岡空港,14,3LDK,73.41,福岡県糟屋郡志免町別府西２-24-2,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_76624738/
アルファライフ博多プレシャス,3980,14,ＪＲ鹿児島本線,博多,11,2LDK,61.56,福岡県福岡市博多区住吉５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76961051/
エンゼルハイム別府,3990,27,地下鉄七隈線,別府,9,4LDK,85.6,福岡県福岡市城南区別府４-7-30,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_77136740/
アンピールリーヴァス天神,3998,27,地下鉄七隈線,渡辺通,8,3LDK,74.75,福岡県福岡市中央区春吉１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74996654/
アーバンパレスアクス大濠,4040,30,地下鉄空港線,唐人町,8,3LDK,72.48,福岡県福岡市中央区荒戸３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76906630/
エンゼルハイム鳥飼中央,4250,24,地下鉄空港線,西新,13,4LDK,85.12,福岡県福岡市中央区鳥飼１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76197783/
ロイヤルマンションパリエ別府,4280,18,地下鉄七隈線,別府,8,3LDK,76.63,福岡県福岡市城南区田島１-12-34,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_77086809/
ロイヤルマンションパリエ別府,4280,18,地下鉄七隈線,別府,9,3LDK,76.63,福岡県福岡市城南区田島１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_77072475/
デュオヴェール薬院est,4300,4,西鉄天神大牟田線,薬院,7,2LDK,43.81,福岡県福岡市中央区高砂１-17-24,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76492262/
アクロス天神ファーストステージ,4480,24,地下鉄七隈線,渡辺通,10,3LDK,78.57,福岡県福岡市中央区清川２-13-2,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76336473/
シャトレ高取,4490,33,地下鉄空港線,藤崎,5,4LDK,86.47,福岡県福岡市早良区高取１-28-2,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76574725/
ライオンズマンション薬院浄水通り,4580,25,地下鉄七隈線,薬院大通,3,2LDK+S（納戸）,75.3,福岡県福岡市中央区薬院４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75133022/
トラスト大濠公園ティアス,4620,13,地下鉄空港線,唐人町,7,2LDK,55.5,福岡県福岡市中央区荒戸３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77157079/
アソシアタワー大濠ベネフィス,4700,20,地下鉄空港線,唐人町,6,3LDK,70.61,福岡県福岡市中央区荒戸３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75775950/
東急ドエルアルス赤坂,4790,43,地下鉄空港線,赤坂,10,3LDK,76.41,福岡県福岡市中央区赤坂２-3-6,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77061973/
東急ドエルアルス赤坂,4790,43,地下鉄空港線,赤坂,11,3LDK,76.41,福岡県福岡市中央区赤坂２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76939199/
東急ドエルアルス赤坂,4790,43,地下鉄空港線,赤坂,12,3LDK,76.01,福岡県福岡市中央区赤坂２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76365395/
ソピア大濠西,4900,26,地下鉄空港線,西新,9,4LDK,83.2,福岡県福岡市中央区鳥飼３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76404570/
エンクレスト博多PREMIER,4950,10,地下鉄七隈線,櫛田神社前,8,2LDK,56.03,福岡県福岡市博多区住吉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77193847/
アンピール大濠公園,4980,19,地下鉄空港線,大濠公園,7,3LDK,82.08,福岡県福岡市中央区荒戸２-2,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77149388/
大濠公園アーバンライフ,5000,56,地下鉄七隈線,六本松,8,3LDK,93.24,福岡県福岡市中央区大濠１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77154670/
モントーレ室見ステーションスクエア,5600,3,地下鉄空港線,藤崎,9,3LDK,62.32,福岡県福岡市早良区室見１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76994495/
アルテマインド昭代,5980,4,地下鉄空港線,藤崎,9,3LDK,72.37,福岡県福岡市早良区昭代３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77091484/
グランフォーレ平尾四丁目レジデンス,6080,5,地下鉄七隈線,薬院大通,12,4LDK,81.27,福岡県福岡市中央区平尾４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77125652/
ＭＪＲ桜坂プレシャス,6190,20,地下鉄七隈線,桜坂,3,3LDK,88.95,福岡県福岡市中央区桜坂１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75539388/
ＭＪＲ桜坂プレシャス,6190,20,地下鉄七隈線,桜坂,2,3LDK,88.95,福岡県福岡市中央区桜坂１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76753275/
MJR桜坂プレシャス,6190,20,地下鉄七隈線,桜坂,1,3LDK,88.95,福岡県福岡市中央区桜坂１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76838411/
MJR桜坂プレシャス,6190,20,地下鉄七隈線,桜坂,1,3LDK,88.95,福岡県福岡市中央区桜坂１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76737699/
百道タワー,6280,21,地下鉄空港線,西新,9,3LDK,84.79,福岡県福岡市早良区百道浜１-2-6,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77050779/
クレアランドマーク,6499,24,地下鉄空港線,祇園,3,2LDK,73.65,福岡県福岡市博多区冷泉町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77024646/
グランド・ルー平尾アンティエ,6500,22,西鉄天神大牟田線,薬院,14,3LDK,109.11,福岡県福岡市中央区平尾２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75942042/
アクロス大濠公園プレミアフォート,6650,3,地下鉄空港線,唐人町,1,2LDK,56.17,福岡県福岡市中央区地行１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76773546/
グランドメゾン大濠公園ザ・タワーレジデンス,6980,4,地下鉄空港線,大濠公園,9,2LDK,52.83,福岡県福岡市中央区荒戸２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76717784/
ファーネスト西新レジデンス,7000,6,地下鉄空港線,西新,10,3LDK,76.13,福岡県福岡市早良区城西２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77175683/
アーバンパレスアクス大濠,7480,30,地下鉄空港線,唐人町,8,3LDK,96.31,福岡県福岡市中央区荒戸３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_72732204/
コアマンションルネス呉服町,7480,22,地下鉄空港線,祇園,9,3LDK+S（納戸）,90.82,福岡県福岡市博多区上呉服町11-26,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77142062/
アーバンパレスアクス大濠,7480,30,地下鉄空港線,唐人町,8,3LDK,96.31,福岡県福岡市中央区荒戸３-2-45,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75352612/
コアマンション桜坂プレジオ弐番館,7490,24,地下鉄七隈線,桜坂,3,3LDK,90.52,福岡県福岡市中央区六本松３-1-52,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76702325/
サングレートｔ平尾山荘,8000,7,地下鉄七隈線,薬院大通,15,2LDK,83.36,福岡県福岡市中央区平尾５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76993707/
レーベン福岡天神 ONE TOWER,8300,1,地下鉄空港線,天神,9,1LDK,58.39,福岡県福岡市中央区天神５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75850440/
グランドメゾン大濠公園THE CLASS,27800,1,地下鉄空港線,大濠公園,5,2LDK,111.94,福岡県福岡市中央区荒戸２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76026134/
ステイタスマンション輝国,420,31,地下鉄七隈線,六本松,9,1K,19.82,福岡県福岡市中央区輝国２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77176130/
朝日プラザ西公園,540,38,地下鉄空港線,大濠公園,5,1K,17.87,福岡県福岡市中央区荒戸２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76772875/
朝日プラザ博多Ⅴターミナルスクエア,550,34,ＪＲ篠栗線,博多,7,1K,14.82,福岡県福岡市博多区堅粕４-471番地5,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76374793/
エトワール博多,630,48,地下鉄空港線,博多,5,ワンルーム,27.72,福岡県福岡市博多区博多駅前１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77048991/
ロマネスク警固,630,37,地下鉄七隈線,薬院大通,6,ワンルーム,22.4,福岡県福岡市中央区警固１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76180108/
朝日プラザ博多,698,40,ＪＲ鹿児島本線,博多,13,ワンルーム,17.92,福岡県福岡市博多区博多駅前４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_75250245/
ロマネスク博多駅前,880,34,ＪＲ鹿児島本線,博多,13,ワンルーム,21.6,福岡県福岡市博多区博多駅前４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76930606/
ラフィネス大濠パークアヴェニュー,890,25,地下鉄空港線,大濠公園,6,1K,24.58,福岡県福岡市中央区大手門２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76780739/
大蔵マンション東博多,930,45,地下鉄空港線,東比恵,9,4DK,66.74,福岡県福岡市博多区東比恵３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76231434/
パソナール博多,980,52,地下鉄空港線,中洲川端,15,ワンルーム,30.43,福岡県福岡市博多区神屋町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77172596/
平尾山荘マンション,998,51,地下鉄七隈線,薬院大通,15,2DK,40.63,福岡県福岡市中央区平尾５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77020521/
第二住吉ハイツ,1040,46,地下鉄七隈線,渡辺通,11,2LDK,48.24,福岡県福岡市博多区住吉３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_75825244/
