name,price,address,access,area,layout,yyyymm_construction,url,station_name,line,minutes,yyyymm,age
ロイヤルアーク室見川ハウス,4280,福岡県福岡市西区姪浜駅南２,地下鉄空港線「姪浜」徒歩14分,84.42,4LDK,2008年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74615382/,姪浜,地下鉄空港線,14,2008-04-01,16
リベーラガーデンI棟（マリナタワー）,4290,福岡県福岡市西区愛宕浜２,地下鉄空港線「室見」徒歩30分,83.99,3LDK,2007年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74761989/,室見,地下鉄空港線,30,2007-01-01,17
アンピール西新,4370,福岡県福岡市早良区城西３,地下鉄空港線「西新」徒歩8分,82.01,3LDK,2004年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74785194/,西新,地下鉄空港線,8,2004-05-01,20
アトモスももち,4390,福岡県福岡市早良区百道浜４,地下鉄空港線「藤崎」徒歩18分,81.1,2LDK,1993年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74328590/,藤崎,地下鉄空港線,18,1993-11-01,31
グランアルト天神タワー,4480,福岡県福岡市中央区今泉２-5-19,地下鉄空港線「天神」徒歩7分,55.68,2LDK,2004年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74779244/,天神,地下鉄空港線,7,2004-09-01,20
イニシア鳥飼,4600,福岡県福岡市中央区鳥飼３-12-26,地下鉄空港線「西新」徒歩10分,78.28,2LDK+S（納戸）,2008年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74964281/,西新,地下鉄空港線,10,2008-02-01,16
アクロス博多セントラルパーク,4780,福岡県福岡市博多区美野島３-20-1,地下鉄空港線「博多」徒歩18分,102.05,4LDK,2003年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_72523641/,博多,地下鉄空港線,18,2003-02-01,21
モントーレ東比恵クレア,4990,福岡県福岡市博多区東比恵３,地下鉄空港線「東比恵」徒歩2分,71.49,3LDK,2019年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74838709/,東比恵,地下鉄空港線,2,2019-02-01,5
エンゼルブレッサ西新中央,5280,福岡県福岡市早良区西新５,地下鉄空港線「西新」徒歩4分,90.85,1LDK,2000年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_72617403/,西新,地下鉄空港線,4,2000-03-01,24
シーサイドももちアクアコート,5300,福岡県福岡市早良区百道浜３,地下鉄空港線「藤崎」徒歩15分,124.34,4LDK+S（納戸）,1993年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74560418/,藤崎,地下鉄空港線,15,1993-02-01,31
ライオンズマンションマキシム大濠,5580,福岡県福岡市中央区大濠１,地下鉄空港線「唐人町」徒歩13分,76.35,3LDK,1997年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73928972/,唐人町,地下鉄空港線,13,1997-02-01,27
ラフォーレ赤坂ルネッサンス,5830,福岡県福岡市中央区赤坂３-11-37,地下鉄空港線「赤坂」徒歩13分,90.47,2LDK,2000年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74441522/,赤坂,地下鉄空港線,13,2000-12-01,24
リベーラガーデンI棟（マリナタワー）,5950,福岡県福岡市西区愛宕浜２,地下鉄空港線「室見」徒歩31分,97.31,2LDK+S（納戸）,2007年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74631331/,室見,地下鉄空港線,31,2007-01-01,17
セレンシオ高取二丁目,6230,福岡県福岡市早良区高取２,地下鉄空港線「藤崎」徒歩7分,80.26,3LDK,2021年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74827314/,藤崎,地下鉄空港線,7,2021-11-01,3
アーバンパレスアクス大濠,7480,福岡県福岡市中央区荒戸３,地下鉄空港線「唐人町」徒歩8分,96.31,3LDK,1995年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_72732204/,唐人町,地下鉄空港線,8,1995-10-01,29
アーバンパレスアクス大濠,7480,福岡県福岡市中央区荒戸３,地下鉄空港線「唐人町」徒歩6分,96.31,3LDK,1995年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73677892/,唐人町,地下鉄空港線,6,1995-10-01,29
モントーレ室見ステーションスクエア,7980,福岡県福岡市早良区室見１,地下鉄空港線「室見」徒歩1分,80.0,4LDK,2022年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74654264/,室見,地下鉄空港線,1,2022-11-01,2
グランドメゾン百道浜オーシャン＆フォレスト,8280,福岡県福岡市早良区百道浜３,地下鉄空港線「西新」徒歩18分,89.09,2LDK,2010年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74974595/,西新,地下鉄空港線,18,2010-06-01,14
ブラントン大濠公園,8580,福岡県福岡市中央区荒戸２,地下鉄空港線「大濠公園」徒歩10分,87.21,3LDK,2018年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74284865/,大濠公園,地下鉄空港線,10,2018-03-01,6
グランドメゾン百道浜オーシャン＆フォレスト,9700,福岡県福岡市早良区百道浜３,地下鉄空港線「西新」徒歩16分,109.92,2LDK,2010年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74480994/,西新,地下鉄空港線,16,2010-06-01,14
グランドメゾン大濠公園2015,13000,福岡県福岡市中央区今川１,地下鉄空港線「唐人町」徒歩6分,96.89,2LDK,2015年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74454363/,唐人町,地下鉄空港線,6,2015-05-01,9
レーベン福岡天神 ONE TOWER,15500,福岡県福岡市中央区天神５,地下鉄空港線「天神」徒歩8分,95.27,3LDK,2024年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74885188/,天神,地下鉄空港線,8,2024-03-01,0
コアマンションけやき通りプレジオ　1012号,16800,福岡県福岡市中央区赤坂３,地下鉄空港線「赤坂」徒歩15分,150.4,3LDK,2002年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74070175/,赤坂,地下鉄空港線,15,2002-10-01,22
プレミスト天神赤坂タワー,39800,福岡県福岡市中央区大名２-10-8,地下鉄空港線「赤坂」徒歩2分,156.55,2LDK,2019年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74521934/,赤坂,地下鉄空港線,2,2019-01-01,5
グランドメゾン大濠公園THE CLASS,50000,福岡県福岡市中央区荒戸２,地下鉄空港線「大濠公園」徒歩4分,143.63,3LDK,2024年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74939147/,大濠公園,地下鉄空港線,4,2024-01-01,0
ダイナコート姪浜,255,福岡県福岡市西区姪の浜２,地下鉄空港線「姪浜」徒歩9分,19.84,ワンルーム,1989年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74559999/,姪浜,地下鉄空港線,9,1989-03-01,35
ロイヤルコンフォート大濠公園,500,福岡県福岡市中央区鳥飼１-5-35,地下鉄空港線「西新」徒歩12分,16.8,ワンルーム,1985年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75006410/,西新,地下鉄空港線,12,1985-08-01,39
グレイス祇園,590,福岡県福岡市博多区御供所町,地下鉄空港線「祇園」徒歩6分,24.25,ワンルーム,1979年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_72793235/,祇園,地下鉄空港線,6,1979-11-01,45
大蔵マンション南博多,650,福岡県福岡市博多区博多駅南３,地下鉄空港線「東比恵」徒歩12分,29.75,1LDK,1980年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74322481/,東比恵,地下鉄空港線,12,1980-03-01,44
ピュアドーム大濠アクレーム,700,福岡県福岡市中央区黒門6-7,地下鉄空港線「唐人町」徒歩3分,18.52,1K,1993年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75006412/,唐人町,地下鉄空港線,3,1993-10-01,31
エステート・モア・博多グランA棟,720,福岡県福岡市博多区美野島１-18-8,ＪＲ鹿児島本線「博多」徒歩19分,20.44,1K,1995年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74568439/,博多,ＪＲ鹿児島本線,19,1995-09-01,29
トーカンマンション13呉服町,720,福岡県福岡市博多区上呉服町,地下鉄空港線「祇園」徒歩9分,36.1,1DK,1981年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74906146/,祇園,地下鉄空港線,9,1981-11-01,43
朝日プラザ博多,730,福岡県福岡市博多区博多駅前４,ＪＲ鹿児島本線「博多」徒歩13分,17.92,ワンルーム,1985年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74507194/,博多,ＪＲ鹿児島本線,13,1985-06-01,39
十郎川サンハイツ,750,福岡県福岡市西区十郎川団地,地下鉄空港線「姪浜」徒歩32分,92.2,4LDK,1982年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_73701720/,姪浜,地下鉄空港線,32,1982-09-01,42
ロマネスク博多駅前,750,福岡県福岡市博多区博多駅前４,ＪＲ鹿児島本線「博多」徒歩13分,19.6,ワンルーム,1991年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74604176/,博多,ＪＲ鹿児島本線,13,1991-03-01,33
愛宕山ハイリビング,758,福岡県福岡市西区愛宕２,地下鉄空港線「室見」徒歩7分,58.03,2LDK,1974年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_73583549/,室見,地下鉄空港線,7,1974-05-01,50
秀和警固レジデンス,920,福岡県福岡市中央区警固２,地下鉄空港線「赤坂」徒歩7分,30.01,ワンルーム,1974年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74663097/,赤坂,地下鉄空港線,7,1974-07-01,50
クローバーハイツ小田部,970,福岡県福岡市早良区小田部５,地下鉄空港線「室見」徒歩23分,56.12,3DK,1983年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74890169/,室見,地下鉄空港線,23,1983-11-01,41
大町団地15棟,990,福岡県福岡市西区大町団地,ＪＲ筑肥線「姪浜」徒歩18分,87.7,3LDK,1979年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74986960/,姪浜,ＪＲ筑肥線,18,1979-12-01,45
大町団地15棟,1100,福岡県福岡市西区大町団地,地下鉄空港線「姪浜」徒歩18分,87.7,3LDK,1979年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_73809095/,姪浜,地下鉄空港線,18,1979-12-01,45
ベネフィス赤坂,1150,福岡県福岡市中央区赤坂３,地下鉄空港線「赤坂」徒歩12分,23.07,1K,2004年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74673655/,赤坂,地下鉄空港線,12,2004-02-01,20
ライオンズマンション西公園第2,1180,福岡県福岡市中央区荒戸３,地下鉄空港線「大濠公園」徒歩11分,35.88,1LDK,1983年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74418830/,大濠公園,地下鉄空港線,11,1983-03-01,41
トピレック博多,1190,福岡県福岡市博多区博多駅南６,地下鉄空港線「東比恵」徒歩23分,46.75,1LDK,1974年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74438565/,東比恵,地下鉄空港線,23,1974-09-01,50
トピレック博多,1190,福岡県福岡市博多区博多駅南６,地下鉄空港線「東比恵」徒歩23分,46.75,1LDK,1974年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_73939259/,東比恵,地下鉄空港線,23,1974-09-01,50
西公園下住宅 7号棟,1200,福岡県福岡市中央区福浜２,地下鉄空港線「唐人町」徒歩12分,61.23,3LDK,1971年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73315261/,唐人町,地下鉄空港線,12,1971-12-01,53
赤坂エクセル,1250,福岡県福岡市中央区赤坂３,地下鉄空港線「赤坂」徒歩12分,29.15,ワンルーム,1974年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74663566/,赤坂,地下鉄空港線,12,1974-11-01,50
ロワールマンション上山門２,1280,福岡県福岡市西区上山門１,地下鉄空港線「姪浜」徒歩35分,53.56,3DK,1988年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74638746/,姪浜,地下鉄空港線,35,1988-07-01,36
チサンマンション藤崎,1280,福岡県福岡市早良区弥生２,地下鉄空港線「藤崎」徒歩10分,72.02,3LDK,1979年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74205492/,藤崎,地下鉄空港線,10,1979-02-01,45
エンクレスト天神東,1280,福岡県福岡市博多区対馬小路,地下鉄空港線「中洲川端」徒歩11分,22.8,ワンルーム,2001年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74560564/,中洲川端,地下鉄空港線,11,2001-06-01,23
パソナ―ル博多,1290,福岡県福岡市博多区神屋町,地下鉄空港線「中洲川端」徒歩16分,38.57,2DK,1973年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_73913673/,中洲川端,地下鉄空港線,16,1973-10-01,51
ライオンズマンション鳥飼第2,1290,福岡県福岡市中央区鳥飼１,地下鉄空港線「西新」徒歩11分,47.03,2DK,1983年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74406943/,西新,地下鉄空港線,11,1983-07-01,41
ライオンズマンション鳥飼第２,1290,福岡県福岡市中央区鳥飼１,地下鉄空港線「西新」徒歩11分,47.03,2DK,1983年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73199007/,西新,地下鉄空港線,11,1983-07-01,41
東カングランドマンション大濠パークサイド,1300,福岡県福岡市中央区鳥飼１,地下鉄空港線「唐人町」徒歩12分,55.0,ワンルーム,1974年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74557722/,唐人町,地下鉄空港線,12,1974-08-01,50
美野島シャトー,1320,福岡県福岡市博多区美野島３,ＪＲ鹿児島本線「博多」徒歩18分,50.52,2LDK,1973年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_73770038/,博多,ＪＲ鹿児島本線,18,1973-12-01,51
ピュアドーム天神ライブリー,1350,福岡県福岡市中央区舞鶴１-6番3号,地下鉄空港線「天神」徒歩10分,24.73,1K,2003年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73625168/,天神,地下鉄空港線,10,2003-07-01,21
エクシードマンション室見,1380,福岡県福岡市早良区南庄１,地下鉄空港線「室見」徒歩12分,66.06,3LDK,1985年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_72972845/,室見,地下鉄空港線,12,1985-12-01,39
エクシードマンション室見,1380,福岡県福岡市早良区南庄１,地下鉄空港線「室見」徒歩12分,66.06,3LDK,1985年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_72992580/,室見,地下鉄空港線,12,1985-12-01,39
アンピール駅東,1380,福岡県福岡市博多区東光２,地下鉄空港線「東比恵」徒歩9分,56.15,2LDK,1983年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74962097/,東比恵,地下鉄空港線,9,1983-03-01,41
令和6年4月・リノベーション済み！ロワールマンション…,1399,福岡県福岡市早良区荒江２-7-10,地下鉄空港線「西新」徒歩19分,67.71,3LDK,1982年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74762070/,西新,地下鉄空港線,19,1982-06-01,42
ロワールマンション荒江,1399,福岡県福岡市早良区荒江２-７－１０,地下鉄空港線「西新」徒歩19分,67.71,3LDK,1982年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74769886/,西新,地下鉄空港線,19,1982-06-01,42
ロワールマンション荒江,1399,福岡県福岡市早良区荒江２,地下鉄空港線「西新」徒歩17分,67.71,3LDK,1982年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74605620/,西新,地下鉄空港線,17,1982-06-01,42
エバーライフ新室見,1440,福岡県福岡市西区福重３,地下鉄空港線「姪浜」徒歩25分,58.24,3DK,1983年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74714741/,姪浜,地下鉄空港線,25,1983-10-01,41
室見第１住宅３１号棟,1480,福岡県福岡市早良区南庄５,地下鉄空港線「室見」徒歩12分,66.38,2LDK,1975年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_73875576/,室見,地下鉄空港線,12,1975-12-01,49
ライオンズマンション六本松第2,1480,福岡県福岡市中央区六本松３-5-11,地下鉄空港線「大濠公園」徒歩21分,47.35,1LDK,1988年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74289097/,大濠公園,地下鉄空港線,21,1988-09-01,36
エメラルドマンション姪浜III,1480,福岡県福岡市西区下山門２,地下鉄空港線「姪浜」徒歩17分,64.91,2LDK,1987年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_73451436/,姪浜,地下鉄空港線,17,1987-09-01,37
カーサ博多,1480,福岡県福岡市博多区住吉２-15-10,地下鉄空港線「祇園」徒歩11分,47.69,2LDK,1978年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74734238/,祇園,地下鉄空港線,11,1978-05-01,46
原サンハイツ,1480,福岡県福岡市早良区原１,地下鉄空港線「藤崎」徒歩15分,95.21,5LDK,1981年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74145426/,藤崎,地下鉄空港線,15,1981-01-01,43
原サンハイツ,1480,福岡県福岡市早良区原１,地下鉄空港線「藤崎」徒歩17分,95.21,5LDK,1981年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74098192/,藤崎,地下鉄空港線,17,1981-01-01,43
アールビーコート福重,1480,福岡県福岡市西区拾六町５,地下鉄空港線「姪浜」徒歩36分,78.03,3LDK,1991年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74985857/,姪浜,地下鉄空港線,36,1991-12-01,33
トーカンマンション博多駅前第８,1490,福岡県福岡市博多区博多駅前４-23－6,ＪＲ鹿児島本線「博多」徒歩12分,56.03,1LDK+S（納戸）,1979年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74886119/,博多,ＪＲ鹿児島本線,12,1979-12-01,45
ネオハイツ新室見,1490,福岡県福岡市西区福重４-14-22,地下鉄空港線「姪浜」徒歩22分,53.76,3DK,1985年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74937059/,姪浜,地下鉄空港線,22,1985-09-01,39
ダイナコート西新,1490,福岡県福岡市早良区西新１-12-15,地下鉄空港線「西新」徒歩3分,32.41,1LDK,1991年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74736999/,西新,地下鉄空港線,3,1991-08-01,33
ネオハイツ新室見,1490,福岡県福岡市西区福重４,地下鉄空港線「姪浜」徒歩22分,53.76,3DK,1985年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74906972/,姪浜,地下鉄空港線,22,1985-09-01,39
◆ネオハイツ新室見,1490,福岡県福岡市西区福重４-14-22,地下鉄空港線「姪浜」徒歩22分,53.76,3DK,1985年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74936178/,姪浜,地下鉄空港線,22,1985-09-01,39
グランピア呉服町,1490,福岡県福岡市博多区大博町,地下鉄空港線「中洲川端」徒歩15分,47.7,2LDK,1987年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_73913954/,中洲川端,地下鉄空港線,15,1987-03-01,37
グランピア吉塚2,1490,福岡県福岡市博多区吉塚２,ＪＲ鹿児島本線「博多」徒歩19分,49.14,3DK,1984年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74519068/,博多,ＪＲ鹿児島本線,19,1984-11-01,40
室見リバーコーポ,1498,福岡県福岡市早良区室見２,地下鉄空港線「藤崎」徒歩9分,55.6,3LDK,1974年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74513640/,藤崎,地下鉄空港線,9,1974-03-01,50
愛宕山ハイリビング,1498,福岡県福岡市西区愛宕２-11-34,地下鉄空港線「室見」徒歩7分,56.32,2LDK,1974年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74379441/,室見,地下鉄空港線,7,1974-05-01,50
愛宕山ハイリビング,1530,福岡県福岡市西区愛宕２,地下鉄空港線「室見」徒歩7分,56.32,2LDK,1974年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74238547/,室見,地下鉄空港線,7,1974-05-01,50
愛宕山ハイリビング,1540,福岡県福岡市西区愛宕２,地下鉄空港線「室見」徒歩7分,58.23,2LDK,1974年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_73426421/,室見,地下鉄空港線,7,1974-05-01,50
チサンマンション藤崎,1580,福岡県福岡市早良区弥生２-3-7,地下鉄空港線「藤崎」徒歩11分,59.49,2LDK,1979年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_72823452/,藤崎,地下鉄空港線,11,1979-02-01,45
新栄アンピール新姪浜,1580,福岡県福岡市西区石丸２,地下鉄空港線「姪浜」徒歩20分,61.61,2LDK,1984年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_71597752/,姪浜,地下鉄空港線,20,1984-03-01,40
トーカンマンション博多駅前第8,1580,福岡県福岡市博多区博多駅前４,ＪＲ鹿児島本線「博多」徒歩9分,56.03,1LDK+S（納戸）,1979年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_72554334/,博多,ＪＲ鹿児島本線,9,1979-12-01,45
城西オークマンション,1580,福岡県福岡市早良区城西２,地下鉄空港線「西新」徒歩5分,73.32,3LDK,1979年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74730360/,西新,地下鉄空港線,5,1979-03-01,45
トーカンマンション博多駅前第8,1580,福岡県福岡市博多区博多駅前４,山陽新幹線「博多」徒歩12分,56.03,1LDK+S（納戸）,1979年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74772076/,博多,山陽新幹線,12,1979-12-01,45
ヴィーダ博多,1580,福岡県福岡市博多区博多駅南１,ＪＲ鹿児島本線「博多」徒歩9分,24.78,1DK,2009年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74436730/,博多,ＪＲ鹿児島本線,9,2009-02-01,15
室見第一住宅24号棟,1580,福岡県福岡市早良区南庄５,地下鉄空港線「室見」徒歩13分,66.38,3LDK,1975年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_75010720/,室見,地下鉄空港線,13,1975-12-01,49
ふよう小戸ハイツ,1590,福岡県福岡市西区小戸３-50-41,地下鉄空港線「姪浜」徒歩17分,92.0,3LDK,1980年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74048449/,姪浜,地下鉄空港線,17,1980-05-01,44
グランピア薬院,1590,福岡県福岡市中央区薬院２,地下鉄空港線「赤坂」徒歩12分,56.7,2LDK,1981年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74486663/,赤坂,地下鉄空港線,12,1981-03-01,43
サンポートハイツ,1590,福岡県福岡市中央区港２,地下鉄空港線「大濠公園」徒歩8分,67.47,4DK,1974年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74513219/,大濠公園,地下鉄空港線,8,1974-09-01,50
エクレール愛宕,1640,福岡県福岡市西区愛宕１,地下鉄空港線「室見」徒歩8分,53.86,2LDK,1984年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_73039988/,室見,地下鉄空港線,8,1984-08-01,40
ロワールマンション東福岡,1680,福岡県福岡市博多区半道橋１-2-17,地下鉄空港線「東比恵」徒歩15分,66.55,2LDK,1984年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_72669862/,東比恵,地下鉄空港線,15,1984-01-01,40
マンション鳥飼,1680,福岡県福岡市中央区鳥飼１,地下鉄空港線「唐人町」徒歩18分,65.54,2LDK,1973年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73202401/,唐人町,地下鉄空港線,18,1973-12-01,51
コレマツハイツ藤崎,1680,福岡県福岡市早良区弥生２,地下鉄空港線「藤崎」徒歩9分,55.62,2LDK,1982年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74823940/,藤崎,地下鉄空港線,9,1982-04-01,42
ハイライフ大濠,1680,福岡県福岡市中央区草香江２-12-4,地下鉄空港線「唐人町」徒歩15分,66.78,4DK,1982年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74723416/,唐人町,地下鉄空港線,15,1982-01-01,42
ウイング藤崎,1680,福岡県福岡市早良区弥生２,地下鉄空港線「藤崎」徒歩15分,63.85,2LDK,1984年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_72930861/,藤崎,地下鉄空港線,15,1984-12-01,40
ロワールマンション西公園2,1680,福岡県福岡市中央区港３-11-5,地下鉄空港線「大濠公園」徒歩14分,67.1,4DK,1984年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73902888/,大濠公園,地下鉄空港線,14,1984-02-01,40
西公園下住宅,1680,福岡県福岡市中央区福浜２,地下鉄空港線「唐人町」徒歩11分,60.24,2LDK,1971年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74847330/,唐人町,地下鉄空港線,11,1971-12-01,53
エバーライフすの子小前,1690,福岡県福岡市中央区港２,地下鉄空港線「大濠公園」徒歩6分,59.86,3DK,1983年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75012657/,大濠公園,地下鉄空港線,6,1983-11-01,41
室見第１住宅　１１号棟,1690,福岡県福岡市早良区南庄４,地下鉄空港線「室見」徒歩14分,66.39,3LDK,1975年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_73690301/,室見,地下鉄空港線,14,1975-05-01,49
リーベスト姪浜南,1690,福岡県福岡市西区石丸２,地下鉄空港線「姪浜」徒歩13分,66.67,3LDK,1994年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_73981016/,姪浜,地下鉄空港線,13,1994-03-01,30
アネシス空港東　壱番館Ｂ棟,1700,福岡県糟屋郡志免町別府北２,地下鉄空港線「福岡空港」徒歩19分,74.0,3LDK,1994年6月,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_74656070/,福岡空港,地下鉄空港線,19,1994-06-01,30
チサンマンション祇園,1740,福岡県福岡市博多区祇園町,地下鉄空港線「祇園」徒歩3分,42.64,1LDK,1980年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74045254/,祇園,地下鉄空港線,3,1980-10-01,44
