name,price,address,access,area,layout,yyyymm_construction,url,station_name,line,minutes,yyyymm,age,id
サンポートハイツ,2590,福岡県福岡市中央区港２-5-32,地下鉄空港線「大濠公園」徒歩8分,61.56,2LDK,1974年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79148573/,大濠公園,地下鉄空港線,8,1974-09-01,52,79148573
朝日プラザ桜坂,2780,福岡県福岡市中央区谷１,地下鉄七隈線「桜坂」徒歩5分,65.49,2LDK,1986年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20338825/,桜坂,地下鉄七隈線,5,1986-07-01,40,20338825
ロマネスク大濠アネックス,2880,福岡県福岡市中央区鳥飼２-6-15,地下鉄空港線「唐人町」徒歩14分,61.5,2LDK,1987年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20226715/,唐人町,地下鉄空港線,14,1987-05-01,39,20226715
藤和今泉コープ,2980,福岡県福岡市中央区今泉２-4-58,地下鉄七隈線「薬院大通」徒歩8分,69.6,3LDK,1979年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78541566/,薬院大通,地下鉄七隈線,8,1979-11-01,47,78541566
ロワールマンション博多駅南,2990,福岡県福岡市博多区博多駅南３-20-22,ＪＲ鹿児島本線「博多」徒歩15分,69.51,3LDK,1985年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20097897/,博多,ＪＲ鹿児島本線,15,1985-09-01,41,20097897
警固ハウス,2999,福岡県福岡市中央区警固１,地下鉄七隈線「薬院大通」徒歩8分,66.0,2LDK,1980年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79225116/,薬院大通,地下鉄七隈線,8,1980-03-01,46,79225116
〇素敵な住環境〇ライオンズマンションマキシム浄水通り…,3000,福岡県福岡市中央区薬院４,地下鉄七隈線「薬院大通」徒歩4分,83.83,2LDK,1981年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76444240/,薬院大通,地下鉄七隈線,4,1981-03-01,45,76444240
ロマネスク大濠アネックス,3099,福岡県福岡市中央区鳥飼２-6-15,地下鉄空港線「唐人町」徒歩14分,59.65,2LDK,1987年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79090280/,唐人町,地下鉄空港線,14,1987-05-01,39,79090280
ロマネスク大濠アネックス,3099,福岡県福岡市中央区鳥飼２,地下鉄空港線「唐人町」徒歩14分,59.65,2LDK,1987年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20178485/,唐人町,地下鉄空港線,14,1987-05-01,39,20178485
ニューライフ薬院,3099,福岡県福岡市中央区薬院１-6-36,地下鉄七隈線「薬院」徒歩3分,47.29,1LDK+S（納戸）,1986年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20111865/,薬院,地下鉄七隈線,3,1986-06-01,40,20111865
ダイアパレス平尾2,3140,福岡県福岡市中央区大宮２,西鉄天神大牟田線「薬院」徒歩12分,64.1,2LDK,1983年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20392184/,薬院,西鉄天神大牟田線,12,1983-03-01,43,20392184
シティマンション薬院,3150,福岡県福岡市中央区薬院１,地下鉄七隈線「薬院大通」徒歩3分,56.22,2LDK,1984年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20392346/,薬院大通,地下鉄七隈線,3,1984-05-01,42,20392346
シティマンション薬院,3150,福岡県福岡市中央区薬院１,地下鉄七隈線「薬院大通」徒歩5分,56.22,2LDK,1984年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20141412/,薬院大通,地下鉄七隈線,5,1984-05-01,42,20141412
ライオンズヒルズ桜坂,3198,福岡県福岡市中央区桜坂３,地下鉄七隈線「桜坂」徒歩3分,68.25,3LDK,1986年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78915180/,桜坂,地下鉄七隈線,3,1986-12-01,40,78915180
ライオンズマンション高砂,3280,福岡県福岡市中央区高砂１,地下鉄七隈線「渡辺通」徒歩7分,55.69,1LDK+S（納戸）,1978年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20423568/,渡辺通,地下鉄七隈線,7,1978-11-01,48,20423568
クリオラベルヴィ赤坂,3400,福岡県福岡市中央区大手門２,地下鉄空港線「赤坂」徒歩7分,33.46,1LDK,2021年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78628573/,赤坂,地下鉄空港線,7,2021-01-01,5,78628573
秀和警固レジデンス506号室,3480,福岡県福岡市中央区警固２,地下鉄空港線「赤坂」徒歩8分,69.43,2LDK,1974年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20120211/,赤坂,地下鉄空港線,8,1974-07-01,52,20120211
ツインタワー空港通り,3599,福岡県福岡市博多区豊１,地下鉄空港線「東比恵」徒歩14分,71.7,3LDK,1994年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20416810/,東比恵,地下鉄空港線,14,1994-07-01,32,20416810
ツインタワー空港通り,3599,福岡県福岡市博多区豊１,地下鉄空港線「東比恵」徒歩12分,71.7,3LDK,1994年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20483695/,東比恵,地下鉄空港線,12,1994-07-01,32,20483695
ツインタワー空港通り,3599,福岡県福岡市博多区豊１,地下鉄空港線「東比恵」徒歩14分,71.7,3LDK+2S（納戸）,1994年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20465347/,東比恵,地下鉄空港線,14,1994-07-01,32,20465347
Asobi+　ロイヤルマンション別府,3690,福岡県福岡市城南区別府３,地下鉄七隈線「別府」徒歩1分,63.0,3LDK,1986年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_20493366/,別府,地下鉄七隈線,1,1986-04-01,40,20493366
トラスト福岡空港駅レジデンス,3780,福岡県糟屋郡志免町別府北４,地下鉄空港線「福岡空港」徒歩14分,67.85,3LDK,2024年5月,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_20429756/,福岡空港,地下鉄空港線,14,2024-05-01,2,20429756
オープンレジデンシア博多住吉,3890,福岡県福岡市博多区住吉２,ＪＲ鹿児島本線「博多」徒歩9分,38.65,1LDK,2023年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78671217/,博多,ＪＲ鹿児島本線,9,2023-08-01,3,78671217
サンシティ鳥飼,3899,福岡県福岡市城南区鳥飼４-9-3,地下鉄七隈線「別府」徒歩11分,68.48,3LDK,1994年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_79090720/,別府,地下鉄七隈線,11,1994-03-01,32,79090720
エンゼルハイム大濠公園南,3899,福岡県福岡市城南区鳥飼６,地下鉄七隈線「別府」徒歩4分,69.03,3LDK,1990年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_77201526/,別府,地下鉄七隈線,4,1990-05-01,36,77201526
サンシティ鳥飼,3899,福岡県福岡市城南区鳥飼４,地下鉄七隈線「別府」徒歩11分,68.48,3LDK,1994年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_20178579/,別府,地下鉄七隈線,11,1994-03-01,32,20178579
ジョイナス天神タワー603号室,3999,福岡県福岡市博多区対馬小路,地下鉄空港線「中洲川端」徒歩11分,56.14,2LDK,1997年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20156809/,中洲川端,地下鉄空港線,11,1997-01-01,29,20156809
アトリーチェ西新,4120,福岡県福岡市早良区西新１,地下鉄空港線「西新」徒歩3分,51.64,2LDK,1999年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20343709/,西新,地下鉄空港線,3,1999-11-01,27,20343709
エンクレスト薬院Ⅱ,4200,福岡県福岡市中央区高砂１,西鉄天神大牟田線「薬院」徒歩2分,35.04,2K,2007年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20136494/,薬院,西鉄天神大牟田線,2,2007-09-01,19,20136494
アンピール天神東,4280,福岡県福岡市中央区春吉２,地下鉄七隈線「渡辺通」徒歩9分,65.04,2LDK,2004年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78802812/,渡辺通,地下鉄七隈線,9,2004-02-01,22,78802812
エンゼルハイム大濠公園南,4280,福岡県福岡市城南区鳥飼６,地下鉄七隈線「別府」徒歩4分,93.74,4LDK,1990年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76627401/,別府,地下鉄七隈線,4,1990-05-01,36,76627401
アンピール天神東,4280,福岡県福岡市中央区春吉２-5-1,地下鉄七隈線「渡辺通」徒歩8分,65.04,2LDK,2004年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78778634/,渡辺通,地下鉄七隈線,8,2004-02-01,22,78778634
ジョイナス天神タワー,4298,福岡県福岡市博多区対馬小路12-20,地下鉄空港線「中洲川端」徒歩11分,72.59,3LDK,1997年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78177803/,中洲川端,地下鉄空港線,11,1997-01-01,29,78177803
モントーレ東比恵クレア205号室,4299,福岡県福岡市博多区東比恵３,地下鉄空港線「東比恵」徒歩3分,42.77,1LDK,2019年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20172465/,東比恵,地下鉄空港線,3,2019-02-01,7,20172465
藤崎ロジュマン,4380,福岡県福岡市早良区昭代３,地下鉄空港線「藤崎」徒歩10分,82.76,3LDK,1988年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20378888/,藤崎,地下鉄空港線,10,1988-03-01,38,20378888
藤崎ロジュマン,4380,福岡県福岡市早良区昭代３,地下鉄空港線「藤崎」徒歩10分,82.76,4LDK,1988年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79055759/,藤崎,地下鉄空港線,10,1988-03-01,38,79055759
エンクレストベイサイド通り1303号室,4399,福岡県福岡市博多区築港本町,地下鉄空港線「中洲川端」徒歩14分,54.02,1LDK,2016年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20155173/,中洲川端,地下鉄空港線,14,2016-05-01,10,20155173
リファレンス天神南,4399,福岡県福岡市中央区清川２,地下鉄七隈線「渡辺通」徒歩13分,65.32,3LDK,2002年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20172796/,渡辺通,地下鉄七隈線,13,2002-03-01,24,20172796
クリオラベルヴィ呉服町,4499,福岡県福岡市博多区下呉服町,地下鉄空港線「中洲川端」徒歩12分,47.0,2LDK,2018年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20150416/,中洲川端,地下鉄空港線,12,2018-01-01,8,20150416
コスモ博多古門戸,4499,福岡県福岡市博多区古門戸町,地下鉄空港線「中洲川端」徒歩9分,54.49,1LDK+S（納戸）,2003年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20178365/,中洲川端,地下鉄空港線,9,2003-01-01,23,20178365
シャンボール大名,4590,福岡県福岡市中央区大名２,地下鉄空港線「赤坂」徒歩4分,92.9,2LDK,1982年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20462311/,赤坂,地下鉄空港線,4,1982-01-01,44,20462311
エンクレストベイサイド通り1408号室,4699,福岡県福岡市博多区築港本町,地下鉄空港線「中洲川端」徒歩14分,54.65,1LDK+S（納戸）,2016年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20156687/,中洲川端,地下鉄空港線,14,2016-05-01,10,20156687
西公園ツインタワー,4780,福岡県福岡市中央区荒戸２,地下鉄空港線「大濠公園」徒歩7分,83.05,3LDK,1990年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20052926/,大濠公園,地下鉄空港線,7,1990-01-01,36,20052926
ロイヤルアーク藤崎南,4798,福岡県福岡市早良区原１,地下鉄空港線「藤崎」徒歩13分,84.98,3LDK,2001年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79060702/,藤崎,地下鉄空港線,13,2001-02-01,25,79060702
日商岩井レジオン大濠,4799,福岡県福岡市中央区黒門,地下鉄空港線「唐人町」徒歩1分,51.05,2LDK,1997年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20331839/,唐人町,地下鉄空港線,1,1997-03-01,29,20331839
≪新着≫アートウィル赤坂,4980,福岡県福岡市中央区赤坂３,地下鉄七隈線「桜坂」徒歩11分,65.61,2LDK,1994年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20073071/,桜坂,地下鉄七隈線,11,1994-10-01,32,20073071
クレアランドマーク,5280,福岡県福岡市博多区冷泉町,地下鉄空港線「祇園」徒歩3分,53.54,2LDK,2001年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78967628/,祇園,地下鉄空港線,3,2001-01-01,25,78967628
クリオ渡辺通アーバンマークス,5380,福岡県福岡市中央区清川２,地下鉄七隈線「渡辺通」徒歩10分,53.94,2LDK,2023年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20253656/,渡辺通,地下鉄七隈線,10,2023-02-01,3,20253656
≪平置き駐車場有≫パストラルハイム薬院,5380,福岡県福岡市中央区薬院２,地下鉄七隈線「薬院大通」徒歩9分,79.66,3LDK,1987年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20073152/,薬院大通,地下鉄七隈線,9,1987-03-01,39,20073152
サントーア薬院,5480,福岡県福岡市中央区薬院２,地下鉄七隈線「薬院大通」徒歩5分,73.35,2LDK,1995年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20177504/,薬院大通,地下鉄七隈線,5,1995-08-01,31,20177504
アーティックス大濠,5598,福岡県福岡市中央区鳥飼１,地下鉄七隈線「六本松」徒歩11分,71.43,2LDK,2004年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20230046/,六本松,地下鉄七隈線,11,2004-02-01,22,20230046
シーサイドももちヴェルデコート５番館,6190,福岡県福岡市早良区百道浜３-3-5,地下鉄空港線「藤崎」徒歩10分,93.67,3LDK,1991年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79015514/,藤崎,地下鉄空港線,10,1991-02-01,35,79015514
インプレスト天神オークタワー,6190,福岡県福岡市中央区長浜２,地下鉄空港線「赤坂」徒歩9分,56.79,2LDK,2020年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78973290/,赤坂,地下鉄空港線,9,2020-05-01,6,78973290
コスモレジデンス西新,6280,福岡県福岡市早良区西新７,地下鉄空港線「藤崎」徒歩5分,85.51,4LDK,2006年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20102140/,藤崎,地下鉄空港線,5,2006-11-01,20,20102140
ブライトンヒルズ藤崎,6380,福岡県福岡市早良区藤崎１-5-10,地下鉄空港線「藤崎」徒歩7分,79.23,3LDK,2003年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79071797/,藤崎,地下鉄空港線,7,2003-07-01,23,79071797
ブライトンヒルズ藤崎,6380,福岡県福岡市早良区藤崎１,地下鉄空港線「藤崎」徒歩5分,79.23,3LDK,2003年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_78716200/,藤崎,地下鉄空港線,5,2003-07-01,23,78716200
ブライトンヒルズ藤崎,6380,福岡県福岡市早良区藤崎１,地下鉄空港線「藤崎」徒歩7分,79.23,3LDK,2003年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79068584/,藤崎,地下鉄空港線,7,2003-07-01,23,79068584
デュ・レジア薬院テラス,6490,福岡県福岡市中央区高砂２,地下鉄七隈線「薬院」徒歩11分,63.0,2LDK,2022年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79108337/,薬院,地下鉄七隈線,11,2022-03-01,4,79108337
コアマンション桜坂プレジオ弐番館,6980,福岡県福岡市中央区六本松３,地下鉄七隈線「桜坂」徒歩4分,90.59,3LDK,2001年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20273182/,桜坂,地下鉄七隈線,4,2001-01-01,25,20273182
ヒルズ平尾,6980,福岡県福岡市中央区平尾４,地下鉄七隈線「薬院大通」徒歩15分,93.25,4LDK,1998年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78330015/,薬院大通,地下鉄七隈線,15,1998-02-01,28,78330015
シーサイドももちアクアコート5番館,6980,福岡県福岡市早良区百道浜３,地下鉄空港線「藤崎」徒歩14分,97.34,3LDK,1993年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20165386/,藤崎,地下鉄空港線,14,1993-02-01,33,20165386
大濠公園グランドヒルズ,7180,福岡県福岡市中央区荒戸２-3-49,地下鉄空港線「大濠公園」徒歩4分,79.08,2LDK+S（納戸）,1990年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20268504/,大濠公園,地下鉄空港線,4,1990-09-01,36,20268504
ザ・パークハウス藤崎紅葉山,7200,福岡県福岡市早良区昭代３,地下鉄空港線「藤崎」徒歩9分,72.66,3LDK,2021年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20283443/,藤崎,地下鉄空港線,9,2021-12-01,5,20283443
グランドメゾン大濠南,7780,福岡県福岡市中央区草香江２,地下鉄七隈線「六本松」徒歩4分,87.11,3LDK,2001年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78931858/,六本松,地下鉄七隈線,4,2001-11-01,25,78931858
ル・サンク大手門パークサイド,7800,福岡県福岡市中央区大手門２,地下鉄空港線「赤坂」徒歩9分,90.69,3LDK,2004年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20223509/,赤坂,地下鉄空港線,9,2004-10-01,22,20223509
パークホームズ警固本通り,7980,福岡県福岡市中央区警固２,地下鉄空港線「赤坂」徒歩9分,82.96,3LDK,2009年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20312015/,赤坂,地下鉄空港線,9,2009-10-01,17,20312015
グランドステイツ大濠公園南,8280,福岡県福岡市中央区六本松３,地下鉄七隈線「六本松」徒歩3分,80.69,3LDK,2004年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78987225/,六本松,地下鉄七隈線,3,2004-06-01,22,78987225
ザ・パークハウス百道,8580,福岡県福岡市早良区百道２,地下鉄空港線「藤崎」徒歩3分,85.13,3LDK,2020年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77960655/,藤崎,地下鉄空港線,3,2020-04-01,6,77960655
ザ・パークハウス桜坂サンリヤン,8900,福岡県福岡市中央区桜坂３,地下鉄七隈線「桜坂」徒歩3分,75.95,3LDK,2018年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78097789/,桜坂,地下鉄七隈線,3,2018-09-01,8,78097789
グランドメゾン　西新ステージ,8980,福岡県福岡市早良区西新５,地下鉄空港線「西新」徒歩10分,96.13,4LDK,2012年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20084891/,西新,地下鉄空港線,10,2012-02-01,14,20084891
グランドメゾン大濠ブルクレール,9480,福岡県福岡市中央区草香江２,地下鉄七隈線「六本松」徒歩9分,85.42,3LDK,2006年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79094486/,六本松,地下鉄七隈線,9,2006-03-01,20,79094486
百道タワー,9980,福岡県福岡市早良区百道浜１,地下鉄空港線「西新」徒歩10分,81.73,2LDK,2004年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79098275/,西新,地下鉄空港線,10,2004-02-01,22,79098275
アーティックス大濠,9980,福岡県福岡市中央区鳥飼１,地下鉄七隈線「六本松」徒歩13分,108.59,4LDK,2004年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20462310/,六本松,地下鉄七隈線,13,2004-02-01,22,20462310
アルテマインド浄水平丘,10800,福岡県福岡市中央区平丘町,地下鉄七隈線「薬院大通」徒歩9分,94.63,3LDK,2010年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20301814/,薬院大通,地下鉄七隈線,9,2010-05-01,16,20301814
グランドメゾン浄水ガーデンシティ　サウスフォレスト,10800,福岡県福岡市中央区薬院４,地下鉄七隈線「薬院大通」徒歩7分,77.73,3LDK,2015年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20389846/,薬院大通,地下鉄七隈線,7,2015-03-01,11,20389846
グランドメゾン西新レジデンス,10980,福岡県福岡市早良区西新２-1-42,地下鉄空港線「西新」徒歩6分,105.84,3LDK,2015年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79120367/,西新,地下鉄空港線,6,2015-01-01,11,79120367
グランドメゾン福岡 The Central Luxe,11000,福岡県福岡市中央区渡辺通２,西鉄天神大牟田線「薬院」徒歩2分,51.35,1LDK,2025年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20142596/,薬院,西鉄天神大牟田線,2,2025-06-01,1,20142596
グランドメゾン大濠公園THE TOWER,11500,福岡県福岡市中央区唐人町１,地下鉄空港線「唐人町」徒歩2分,70.67,3LDK,2023年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20182967/,唐人町,地下鉄空港線,2,2023-06-01,3,20182967
グランドメゾン大濠公園 THE CLASS,12000,福岡県福岡市中央区荒戸２,地下鉄空港線「大濠公園」徒歩4分,60.35,2LDK,2024年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20142502/,大濠公園,地下鉄空港線,4,2024-01-01,2,20142502
CLUB THE 大濠二丁目,12980,福岡県福岡市中央区大濠２,地下鉄空港線「唐人町」徒歩7分,91.07,2LDK,2019年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20032764/,唐人町,地下鉄空港線,7,2019-06-01,7,20032764
ＣＬＵＢ　ＴＨＥ．大濠二丁目,13800,福岡県福岡市中央区大濠２,地下鉄空港線「唐人町」徒歩7分,88.45,3LDK,2019年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79061506/,唐人町,地下鉄空港線,7,2019-06-01,7,79061506
グランアルト天神タワー,14500,福岡県福岡市中央区今泉１-5-19,地下鉄七隈線「天神南」徒歩9分,102.07,2LDK,2004年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77722478/,天神南,地下鉄七隈線,9,2004-09-01,22,77722478
ブリリアタワー西新,16800,福岡県福岡市早良区西新４,地下鉄空港線「西新」徒歩1分,79.93,2LDK,2021年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79220468/,西新,地下鉄空港線,1,2021-01-01,5,79220468
CLUB THE.薬院ステーションタワー,19500,福岡県福岡市中央区白金１,西鉄天神大牟田線「薬院」徒歩2分,102.79,2LDK,2020年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79044003/,薬院,西鉄天神大牟田線,2,2020-04-01,6,79044003
大濠オドゥール,19800,福岡県福岡市中央区大濠１,地下鉄空港線「唐人町」徒歩9分,146.0,3LDK,1998年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20061154/,唐人町,地下鉄空港線,9,1998-09-01,28,20061154
プレミスト大濠公園,24800,福岡県福岡市中央区荒戸３,地下鉄空港線「唐人町」徒歩3分,120.71,3LDK,2025年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79003032/,唐人町,地下鉄空港線,3,2025-06-01,1,79003032
Ｂｒｉｌｌｉａ　Ｔｏｗｅｒ西新・ＰＲＡＬＩＶＡ,31000,福岡県福岡市早良区西新４,地下鉄空港線「西新」徒歩1分,101.13,2LDK,2021年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_78550441/,西新,地下鉄空港線,1,2021-01-01,5,78550441
