name,price,address,access,area,layout,yyyymm_construction,url
トピレック博多,1380万円,福岡県福岡市博多区博多駅南６,ＪＲ鹿児島本線「竹下」徒歩15分,61.27m2（18.53坪）（壁芯）,1LDK,1974年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78458175/
エメラルドマンション姪の浜,1398万円,福岡県福岡市西区下山門１,ＪＲ筑肥線「下山門」徒歩13分,55.43m2（壁芯）,2LDK,1983年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_78793978/
シャンボール藤崎,1480万円,福岡県福岡市早良区藤崎２,地下鉄空港線「藤崎」徒歩7分,46.6m2,2DK,1978年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_78411234/
リベラルマンション白木原,1480万円,福岡県大野城市白木原３,ＪＲ鹿児島本線「大野城」徒歩12分,61.42m2（壁芯）,3LDK,1988年9月,https://suumo.jp//ms/chuko/fukuoka/sc_onojo/nc_20056820/
KBCユーハイム室見,1498万円,福岡県福岡市早良区室見５,地下鉄空港線「室見」徒歩6分,52.1m2（壁芯）,2LDK,1985年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79100955/
愛宕山ハイリビング,1520万円,福岡県福岡市西区愛宕２,ＪＲ筑肥線「下山門」徒歩14分,52.4m2（登記）,1LDK,1974年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_77522673/
マンション鳥飼,1580万円,福岡県福岡市中央区鳥飼１,地下鉄七隈線「別府」徒歩10分,65.54m2（壁芯）,2LDK,1973年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79164441/
パークハイツ桜坂,1600万円,福岡県福岡市中央区桜坂３,地下鉄七隈線「桜坂」徒歩2分,67.2m2（壁芯）,3LDK,1977年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78075369/
愛宕山ハイリビング,1620万円,福岡県福岡市西区愛宕２,ＪＲ筑肥線「下山門」徒歩14分,54.51m2（登記）,1LDK,1974年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_77522672/
サンポートハイツ,1680万円,福岡県福岡市中央区港２-5-32,地下鉄空港線「大濠公園」徒歩8分,67.47m2（壁芯）,2LDK,1974年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77008208/
ロワールマンション井尻Ⅱ,1698万円,福岡県福岡市南区井尻２-23-5,ＪＲ鹿児島本線「笹原」徒歩8分,58.32m2（17.64坪）（壁芯）,2LDK,1984年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_77836075/
日商岩井新福陵マンション２号棟,1698万円,福岡県福岡市早良区荒江３,地下鉄空港線「藤崎」徒歩14分,83.19m2（壁芯）,4LDK,1978年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20045615/
室見第1住宅27棟,1740万円,福岡県福岡市早良区南庄５-4-27,地下鉄空港線「室見」徒歩15分,80.8m2（登記）,4LDK,1980年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79064528/
周船寺ア・ラ・モード,1880万円,福岡県福岡市西区周船寺３-8-13,ＪＲ筑肥線「周船寺」徒歩11分,62.37m2（18.86坪）（壁芯）,3LDK,1984年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_20024378/
ふよう小戸ハイツ,1980万円,福岡県福岡市西区小戸３,ＪＲ筑肥線「下山門」徒歩14分,92.45m2（壁芯）,3LDK,1983年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_79019979/
日商岩井福陵マンション,1990万円,福岡県福岡市早良区荒江３-26-22,地下鉄空港線「藤崎」徒歩15分,75.6m2（22.86坪）,3LDK,1974年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79229381/
コープ東薬院,1990万円,福岡県福岡市中央区高砂１,西鉄天神大牟田線「薬院」徒歩6分,71.35m2（壁芯）,2LDK,1980年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77542577/
モントーレラコルタユニバ通り,1990万円,福岡県糟屋郡志免町別府西３,地下鉄空港線「福岡空港」徒歩10分,54.77m2（16.56坪）（壁芯）,1LDK+S（納戸）,2013年6月,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_78782764/
博多ニッコーハイツ,2070万円,福岡県福岡市博多区博多駅東３,地下鉄空港線「博多」徒歩7分,50.38m2（壁芯）,1LDK,1979年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_79205801/
東カン第二キャステール,2080万円,福岡県福岡市博多区比恵町1-18,地下鉄空港線「東比恵」徒歩10分,51.66m2（壁芯）,1LDK,1975年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78989095/
グランフォーレ千早マークスクエア　イーストウイング,2080万円,福岡県福岡市東区千早４,ＪＲ鹿児島本線「千早」徒歩4分,30.6m2（9.25坪）（壁芯）,1LDK,2020年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihigashi/nc_78695396/
シティライフ井尻,2099万円,福岡県福岡市博多区諸岡３-27-45,ＪＲ鹿児島本線「笹原」徒歩15分,60.68m2（壁芯）,2LDK,1984年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_79177259/
ハイツ21,2180万円,福岡県福岡市早良区城西１,地下鉄空港線「西新」徒歩6分,61.83m2（18.70坪）（壁芯）,2LDK,1987年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79069458/
ニュー千早団地三棟,2190万円,福岡県福岡市東区千早３,ＪＲ鹿児島本線「千早」徒歩12分,64.44m2（19.49坪）（壁芯）,2LDK,1975年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihigashi/nc_79018915/
ニュー千早団地　300棟,2190万円,福岡県福岡市東区千早３,ＪＲ鹿児島本線「千早」徒歩12分,64.44m2（19.49坪）（壁芯）,2LDK,1975年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihigashi/nc_79043341/
カーサ第二博多,2197万円,福岡県福岡市博多区住吉２,地下鉄七隈線「櫛田神社前」徒歩11分,53.86m2（壁芯）,2LDK,1981年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78637651/
カーサ第2博多,2197万円,福岡県福岡市博多区住吉２,地下鉄七隈線「渡辺通」徒歩10分,53.86m2（壁芯）,2LDK,1981年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78666531/
下大利パークマンション,2199万円,福岡県大野城市東大利２-2-28,ＪＲ鹿児島本線「大野城」徒歩10分,79.63m2（壁芯）,4LDK,1989年3月,https://suumo.jp//ms/chuko/fukuoka/sc_onojo/nc_78895158/
ＧＳハイム博多,2200万円,福岡県福岡市博多区博多駅東２,地下鉄空港線「東比恵」徒歩5分,66.15m2（20.01坪）（壁芯）,3LDK,1980年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77918934/
サンライフ六本松,2249万円,福岡県福岡市中央区草香江２-1-40,地下鉄七隈線「六本松」徒歩3分,41.36m2（壁芯）,1LDK,1984年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78528435/
エスポワール南福岡,2250万円,福岡県福岡市博多区昭南町３,ＪＲ鹿児島本線「南福岡」徒歩7分,61.36m2（18.56坪）（壁芯）,2LDK,1996年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_79074909/
エスポワール南福岡,2250万円,福岡県福岡市博多区昭南町３,ＪＲ鹿児島本線「南福岡」徒歩9分,61.36m2（壁芯）,2LDK,1996年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78994829/
エスポワール南福岡,2250万円,福岡県福岡市博多区昭南町３,ＪＲ鹿児島本線「南福岡」徒歩8分,61.36m2（18.56坪）,2LDK,1996年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78496609/
エスポワール南福岡,2250万円,福岡県福岡市博多区昭南町３-4-31,ＪＲ鹿児島本線「南福岡」徒歩7分,61.36m2（壁芯）,2LDK,1996年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78977974/
皐月マンション奈良屋,2280万円,福岡県福岡市博多区奈良屋町12‐18,地下鉄箱崎線「呉服町」徒歩9分,53.28m2（壁芯）,2LDK,1980年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78566794/
朝日プラザ博多,2280万円,福岡県福岡市博多区博多駅前４,ＪＲ鹿児島本線「博多」徒歩10分,40.88m2（壁芯）,1LDK,1985年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78607999/
ニューアイランド大名マンション,2280万円,福岡県福岡市中央区大名１-12-36,地下鉄空港線「赤坂」徒歩7分,57.51m2（壁芯）,4DK,1979年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78659975/
